1457	6826.7
1458	6657.0
1459	6604.8
1460	6313.9
1461	6049.9
1462	6392.0
1463	6463.4
1464	6380.4
1465	6445.3
1466	6451.0
1467	6515.1
1468	6481.3
1469	6317.5
1470	6278.0
1471	6221.0
1472	6151.1
1473	6239.3
1474	6299.3
1475	6512.5
1476	6537.1
1477	6557.8
1478	6766.4
1479	6825.7
1480	6670.3
1481	6741.3
1482	6856.4
1483	6919.6
1484	6932.1
1485	7136.0
1486	7136.6
1487	7092.5
1488	7188.0
1489	7197.0
1490	7261.0
1491	7158.5
1492	7003.2
1493	7059.7
1494	7123.6
1495	7250.9
1496	7243.4
1497	7224.3
1498	7045.7
1499	7062.6
1500	7070.2
1501	7049.8
1502	7277.4
1503	7335.1
1504	7255.4
1505	7451.4
1506	7591.8
1507	7549.0
1508	7482.2
1509	7455.3
1510	7390.5
1511	7492.2
1512	7550.6
1513	7578.3
1514	7723.9
1515	7732.4
1516	7807.1
1517	7812.1
1518	7839.3
1519	7749.1
1520	7854.0
1521	7924.6
1522	7953.6
1523	7940.4
1524	7959.0
1525	8096.7
1526	8104.2
1527	8166.5
1528	8109.9
1529	8182.5
1530	8048.5
1531	8084.9
1532	8155.7
1533	8062.6
1534	8113.4
1535	8144.8
1536	8283.7
1537	8324.7
1538	8358.0
1539	8516.8
1540	8511.3
1541	8641.4
1542	8818.5
1543	8783.2
1544	8900.1
1545	9112.6
1546	9132.1
1547	8929.9
1548	8958.3
1549	9227.3
1550	9269.5
1551	9261.8
1552	9262.1
1553	9348.0
1554	9450.5
1555	9448.9
1556	9521.3
1557	9503.1
1558	9797.2
1559	9940.7
1560	10093.9
1561	10303.1
1562	10171.0
1563	10243.0
1564	10225.8
1565	10209.2
1566	10352.4
1567	10414.9
1568	10572.4
1569	10814.2
1570	10690.1
1571	10534.8
1572	10509.6
1573	10339.6
1574	10323.7
1575	10410.2
1576	10482.7
1577	10429.5
1578	10291.8
1579	9966.7
1580	9888.3
1581	9549.7
1582	9904.1
1583	9678.0
1584	10025.7
1585	10259.8
1586	10001.6
1587	9963.1
1588	9741.2
1589	9762.4
1590	9993.7
1591	9839.3
1592	9768.3
1593	9855.0
1594	9837.0
1595	9795.3
1596	9959.2
1597	10100.4
1598	10089.1
1599	10153.7
1600	10391.6
1601	10378.0
1602	9993.0
1603	10059.9
1604	10005.7
1605	10079.5
1606	10116.3
1607	10098.9
1608	10265.6
1609	10280.4
1610	10051.6
1611	10120.9
1612	9953.8
1613	9748.2
1614	9593.3
1615	9684.9
1616	9900.9
1617	9761.1
1618	9765.7
1619	9722.4
1620	9873.5
1621	9901.7
1622	10136.1
1623	10109.5
1624	10242.7
1625	10146.4
1626	10342.3
1627	10394.3
1628	10542.9
1629	10642.0
1630	10642.8
1631	10719.9
1632	10635.3
1633	10636.7
1634	10729.1
1635	10791.7
1636	10704.0
1637	10765.8
1638	10952.5
1639	10893.2
1640	10758.4
1641	10560.8
1642	10614.9
1643	10559.2
1644	10360.7
1645	10340.1
1646	10410.3
1647	10568.8
1648	10493.7
1649	10411.0
1650	10495.3
1651	10289.3
1652	10115.2
1653	10218.0
1654	10039.8
1655	9708.7
1656	9887.3
1657	9847.7
1658	9919.5
1659	9910.7
1660	10112.9
1661	10205.3
1662	9998.2
1663	9417.2
1664	9262.8
1665	9453.3
1666	9113.2
1667	8580.1
1668	8383.0
1669	8264.7
1670	8239.2
1671	8548.7
1672	8380.4
1673	8337.3
1674	8453.0
1675	8710.1
1676	8504.9
1677	7904.0
1678	7708.0
1679	7900.0
1680	7833.1
1681	8034.2
1682	7671.1
1683	7628.7
1684	7211.4
1685	7517.5
1686	8008.2
1687	7884.7
1688	7969.3
1689	8062.3
1690	8066.1
1691	7676.5
1692	7133.3
1693	7156.9
1694	7145.8
1695	7566.9
1696	7405.3
1697	7195.2
1698	7381.2
1699	7715.9
1700	7956.1
1701	8060.3
1702	8455.3
1703	8472.6
1704	8654.4
1705	8493.5
1706	8254.2
1707	8410.2
1708	8467.7
1709	8716.8
1710	8534.4
1711	8541.1
1712	8800.0
1713	9015.5
1714	8943.1
1715	9131.2
1716	9109.1
1717	9204.1
1718	9094.9
1719	8934.3
1720	8940.7
1721	8992.5
1722	8842.1
1723	9056.8
1724	8984.3
1725	8972.4
1726	9240.6
1727	9431.9
1728	9441.9
1729	9479.2
1730	9515.0
1731	9759.0
1732	9877.3
1733	9645.5
1734	9339.8
1735	9230.5
1736	9329.7
1737	9382.0
1738	9454.2
1739	9596.4
1740	9468.1
1741	9236.2
1742	9260.5
1743	9271.8
1744	9362.2
1745	9322.6
